,star_score,reple,date
1363,10,이게 진짜 삶인가 싶다..,2019-05-31 08:49:00
1364,10,별 10개가 넘. 적다 강추!!,2019-05-29 21:59:00
1365,10,백년이 지나도 명작으로 기록될 작품,2019-05-12 00:41:00
1366,10,할말이없게만드는영화,2019-05-03 01:25:00
1367,8,lIlIlIlIlIlIlIl,2019-04-20 01:38:00
1368,10,중국의 아픈 역사를 두 경극 배우를 통해 풀어 나간 놀라운 작품 찢어지게 가슴 아픈 장면도 많았고 시대의 흐름에 따라 배우들의 지위가 마음을 적적하게도 한다. 정말 영상미와 사운드도 돋보이는 대작,2019-02-13 22:39:00
1369,10,Good and is very good,2019-02-05 01:27:00
1370,10,모든 이들에게 중화영화를 보려면 패왕별희 부터 봐라 라고 꼭 전하고 싶을 정도다..,2019-01-08 23:20:00
1371,10,숨소리 하나하나 기억 할 정도로 돌려봤지만 그럴수록 더 그립네요...,2018-12-01 13:13:00
1372,10,꼭 보세요 안봤으면. 더적습,2018-10-25 01:23:00
1373,10,다시 그 시간 속으로 가고싶다,2018-10-15 02:28:00
1374,10,말이 필요없지 언제봐도 최고다,2018-10-14 00:22:00
1375,10,그 긴시간동안 졸린상태에서 봤는데 한번도 안졸고 끝까지 집중해서 봤다. 진짜 명작 개띵작,2018-10-13 14:16:00
1376,10,아시아 역사상 최고의 영화.,2018-09-17 23:26:00
1377,10,"정말 10번 봐도 안 질리는 영화,만약에 이 영화를 볼지 말지 고민한다면 무조건 보는건 추천한다. 장국영이 안타깝지만 그래서 더 아름다운 영화인거 같다",2018-09-10 22:47:00
1378,10,"최고의 영화,영화가 왜 예술인지를 증명하는 인류 최고의 걸작",2018-09-10 07:24:00
1379,10,내인생최고의 영화 이 영화보고 느낌 먹먹함이란,2018-09-09 01:45:00
1380,10,"배우, 연출, 내용 무엇하나 빠지지 않는다. 시간이 흐르며 변해가는 마음과 서로를 배신할 수 밖에 없었던 상황들이 마음 아프다.",2018-09-07 11:41:00
1381,10,보자마자 인생영화 됨...,2018-09-04 00:14:00
1382,8,서로를 아껴주었기에 아름다웠던 패왕별희.,2018-08-31 18:43:00
1383,10,개봉할때  멋모르고 본후 25년이란 세월이 흘러 다시 보면서..이토록 깊은 슬픔이 이영화에 서려있는줄은 그때는 몰랐어요...명작 그 자체네요...,2018-08-31 04:30:00
1384,10,스토리.. 연출.. 마무리까지...,2018-07-21 15:47:00
1385,10,이 영화만한 감동의 작품을 만나기란게 그리 쉬운가...,2018-07-18 02:08:00
1386,10,칼은 어디로 흐르는가.,2018-03-10 11:07:00
1387,10,"세기의 역작, 장국영이 그리워지는 영화",2018-03-01 20:18:00
1388,10,문화대혁명은 병22신짓이 분명하다,2018-02-27 23:25:00
1389,10,그립습니다 장국영ㅠㅠ,2018-01-11 13:48:00
1390,10,역대급이란 말은 이럴때 쓰는 거다.,2018-01-02 12:26:00
1391,10,장국영의 연기는 눈물겹다,2017-12-20 22:36:00
1392,9,어제 다시봄.장국영의 실제삶이  비슷하게되서 좀놀랍다.,2017-12-14 13:33:00
1393,10,중국 고전영화중에 손에 꼽을라면 마지막 황제와 더불어 다섯손가락 안에 들어가는 명작.. 지금 세대에 본다면 진부하고 스토리 진행이 조금 댭답할 수 있으나 스토리 발상 및 흐름 너무 좋아서 계속 보다보면 자신도 모르게 영화에 빠져든다. 이게 명작이다. ,2017-12-13 22:56:00
1394,10,"이영화로 첸카이거감독을 다시 보게된 일인, 하지만  첸카이거감독이 찍은 영화 중에 도저히 납득이 안가는  영화가 있다 - ""무극"" 이다.",2017-11-27 02:54:00
1395,10,처음으로평점을다는작품....,2017-11-17 09:24:00
1396,10,그냥 영화썸네일이 너무 이뻐서 들어와봤다... 스틸컷들도 짱이쁨 한번 봐봐야겠다ㅠㅠ,2017-11-14 21:52:00
1397,7,신비로운 분위기를 살려주는 장국영만의 연기와 분위기,2017-10-07 22:24:00
1398,8,"플롯을 지탱해주는 두 캐릭터의 기둥, 하나는 도리아식 또 하나는 코린트식",2017-09-13 02:01:00
1399,7,Farewell My Concubine,2017-09-05 23:17:00
1400,8,이해하기힘든감정선도 있어서.. 배신하는장면은.. 좀 이해가안된다 그리고 왜 자살했는지도... 그러나 3명 정말연기는압권,2017-07-24 13:59:00
1401,9,"격동의 중국 현대사. 그 시대를 살아간 두 예술가, 특히 예술로 자신의 삶을 마감하는 주인공. 그리고 중국 경극의 신비함.",2017-06-30 02:07:00
1402,9,완벽한 우희의 삶. 그리고 장국영의 삶,2017-06-23 14:29:00
1403,10,잊지 못할 그 시절 중국의 청춘들,2017-06-15 21:46:00
1404,10,너무 아름다운 영화라서 눈물이 나네요,2017-06-06 05:24:00
1405,10,명작중의 명작. 장국영의 유작,2017-06-02 05:52:00
1406,10,중국역사알고싶으시면 꼭보세요..,2017-06-02 01:41:00
1407,10,순위올리기용10자임,2017-05-15 21:59:00
1408,8,파란만장한 데이의 삶에 가슴이 먹먹해진다...그 사랑 보답받았으려나...,2017-05-14 04:25:00
1409,10,많은 영화를 찍고 또 많은 배역을 맡았겠지만 그를 숨쉬게 하는 영화는 이 뿐이었다. 진정으로 데이를 이해할 수 있었던 사람 역시 그 뿐이었나보다. 오늘도 장국영이 보고싶다. 그의 슬픈 눈망울이 참 그립다.,2017-05-12 17:04:00
1410,10,스토리 탄탄! 무엇보다 연극하는 모습이 정말 인상깊었다.,2017-05-07 16:42:00
1411,10,진짜  정말  빠져들어서 본 영화이다  이 영화를 본것이  행운이라 생각든다,2017-05-05 16:36:00
1412,10,대에엥에엥에엥에엥에작,2017-04-21 09:39:00
1413,9,우희언니 국영오빠ㅜㅜ,2017-04-13 22:25:00
1414,10,예술가라면 봐야하지않을까 캐릭터설정들이 완벽한조화를 이루고있음,2017-04-12 23:00:00
1415,10,좋아요 역시 다시봐도 ..,2017-04-08 11:47:00
1416,10,눈물난다..마음이 아프다,2017-04-06 12:44:00
1417,10,더 깊이 알수록 더 감탄스럽다!! 몇번을 봐도 여운이 남는 수작,2017-04-02 23:27:00
1418,10,엄청난 영화다.. 홍콩영화의 절정기는 이때였던 것 같다.이때의 중국영화는 여러가지 의미로 엄청난 퀄리티를 보여줬다.반면 지금의 중국영화는.. 이제 절대로 저런 영화가 나올 수가 없다..훌륭한 감독과 배우들이 아까울 따름이다.. ,2017-04-02 23:25:00
1419,10,환경이 인간을 어떻게 바꾸는 지를 적나라하게 보여줌. 그리고 장국영,2017-04-02 00:26:00
1420,10,다시봐도 명작이다.  가슴 먹먹한..장국영이 그립습니다..,2017-04-01 13:49:00
1421,10,장국영 그를 잊을수 없다..,2017-03-29 13:50:00
1422,10,"패왕별희에서 만큼은 장국영 언니라고 부르고 싶다.. 여러번 봤고 볼 때마다,그녀들,의 삶이 사랑이 너무 아프게 다가온다.",2017-01-27 16:31:00
1423,10,너무 재미있게 봤어요 ㅠㅠ,2017-01-20 00:50:00
1424,10,감히 평가를 할 수 없을 정도,2017-01-19 21:56:00
1425,10,시대상과 인간의 본성을 너무 잘 표현했음 특히 공산당 앞에서 패왕이  공리 사랑하지 않는다고 모함한 장면으 압권이였다.,2017-01-19 16:53:00
1426,10,"한 편의 경극을 보는 듯한 주인공들의 한평생 인생과 예술혼. 급변하는 시대에 휘청이는 비극적인 결말. 집단 사고의 공포. 탄탄한 시나리오와 영상미, 주연 배우들의 눈부신 연기력. 급변하는 시대에서 전통을 지키는 것의 어려움... ",2017-01-08 22:45:00
1427,10,정말  완벽한  영화였다!,2017-01-07 19:55:00
1428,10,와.... 대단한 영화..,2016-11-02 01:10:00
1429,10,슬퍼서 계속 보기가 힘든 영화,2016-10-17 16:47:00
1430,10,여운이 아직도 남는 영화 이네요.,2016-10-09 00:10:00
1431,9,보고난후 더 여운이 남는 영화.,2016-10-05 09:16:00
1432,9,"경극을 통해 중국근현대사의 격랑의 흐름속에 내비쳐진 인간의 감정들, 사랑, 증오, 배신 등",2016-09-17 09:50:00
1433,10,2시간이 훨씬 넘는 시간에도 지루함 0. 1도 없다.,2016-09-15 22:06:00
1434,10,굿! 장국영의 연기가 돋보입니다,2016-09-09 23:19:00
1435,9,재앙은 스스로 한 걸음 한 걸음 다가가는 거야,2016-08-01 18:12:00
1436,10,진짜 내 인생최고의 영화. 이 영화를 보고 장국영이 연기하는걸 처음 보게된 이후 장국영에 관심을 갖게되서 다른 작품 속 연기하는걸 보니 뭔가 ..실망하게 되는 ㅠㅠ 그만큼 푹 빠졌던거 같다.,2016-07-19 04:11:00
1437,8,"중국의 역사를 잘 모르고, 퀴어적 요소는 영 취향이 아닌 나같은 사람은 경극의 예술성과 민족성에 대한 고집이 아름답지만 지루하고 힘들었다. 하지만 역사, 인물, 사회 모두를 잡은 괜찮은 영화임은 확실하다.",2015-06-25 22:59:00
1438,10,장국영 안좋아했는데 이 영화보고 좋아짐 마지막 장면은 정말 가슴 저리다.,2015-04-19 23:46:00
1439,10,"마지막황제와 함께 내인생 최고의 영화 ,",2015-03-09 00:44:00
1440,10,보면암...!!!!,2014-05-05 02:23:00
1441,7,"직업,사랑,시대,인생까지 모든 혼돈을 자살로서 마감한 그의 안타까운 삶.",2014-05-05 01:25:00
1442,10,OOO같은 역사를 관통하는 최고의 걸작..,2014-05-03 23:03:00
1443,10,무슨 말이 필요하겠는가,2014-04-23 22:32:00
1444,10,"할리우드는 오래 전 지치고, 누벨바그나 뉴욕파 영화는 그 플롯과 불확실성이 오히려 고루해지고, 일본영화의 미묘한 표현은 진이 빠지게 느꼈을때 볼 영화!",2014-04-22 15:34:00
1445,10,.,2013-05-11 23:44:00
1446,9,"극과 현실은 다른것이건만,,그것만 구별했다면,, 씁쓸하다",2013-04-26 02:35:00
1447,10,시투 나쁜놈,2012-10-20 21:52:00
1448,9,내용이 다소 심오하고 지루하다,2012-07-21 01:34:00
1449,9,정말 좋은데... 너무 지루한건 어쩔수없었음...,2012-07-14 20:42:00
1450,10,마지막 장면이 인상깊네요..,2012-05-22 10:47:00
1451,10,아...먹먹..,2012-04-07 17:43:00
1452,10,이제서야 이 영화를 봤는데 미리미리 볼걸 그랬다.,2012-03-11 20:40:00
1453,7,조금도 공감되지 않는 사랑.. 나는 전혀 감동을 못느끼겠음....,2012-02-15 20:59:00
1454,10,중국의 격동기와 우리나라근현대사는 겹쳐보인다 사회가 혼란하면 고통받는건 국민들,2011-08-27 19:31:00
1455,10,역변하는 역사속 한시기의 이야기를 한편의 영화속에 슬프고도 아름답게 담고있다.,2011-08-25 06:23:00
1456,9,거장의 뜨거움,2011-08-22 19:22:00
1457,10,아우우웈 으흨,2011-08-06 05:17:00
1458,10,왜 이 영화를 이제서야 봤을까하는 생각이드네요. 걸작입니다,2011-08-05 23:23:00
1459,10,이런  영화를 고전영화라고 하나봐요,2011-08-05 12:59:00
1460,10,그가 보여준 열연에 가슴 먹먹 시대의 비극에 맞선 열정적 예술가의 파란만장한 전기,2011-08-05 09:24:00
1461,10,시대의 비극을 경극으로 승화시키다,2011-08-03 20:05:00
1462,10,최고의 영화,2011-08-01 06:10:00
1463,10,지금 막 다봤다...눈물이 멈추지않는다. 그가 그립다..,2011-07-31 00:23:00
1464,10,과도기의혼란을 머리가아닌 마음으로 느낄수있게해준. 잘만들어진작품. 그리운장국영.,2011-07-27 23:31:00
1465,9,마지막 황제와 더불어 큰 감동을 준 영화.,2011-07-27 01:38:00
1466,8,썩 재밌게 보진 않았지만 장국영 자체만으로 아름다왔던 영화다,2011-07-26 22:06:00
1467,8,중국 근현대사 관련된 예술과 사람들의 서러운 이야기,2011-07-26 20:17:00
1468,10,장국영.. 당신은 이세상에 없지만 당신의 영화에서 우리는 만났습니다..,2011-07-22 19:07:00
1469,10,중국을 다시 보게만들고 장국영을 다시보게 만든 처음부터 끝까지 놓칠수 없는 영화,2011-07-19 12:49:00
1470,10,명작입니다. 장국영 그는 영원한 명 희극인 이었읍니다. 잘봤읍니다.,2011-07-15 23:36:00
1471,10,"우느라 정신없었다
두지의 인생과 당대현실의 흐름에 휩쓸려가는 느낌이었다",2011-07-03 02:17:00
1472,10,장국영을 진짜 우희로 착각하게 하는 영화. 우희의 사랑이 아름다우면서도 슬픈.그런.,2011-06-27 17:08:00
1473,10,진짜 두세번 봐도 좋을것같은 영화,2011-06-25 23:13:00
1474,10,섬세한 장국영의 묘사는...보는 내내 우희만을 떠올리게 하는 이유.....,2011-06-24 12:37:00
1475,10,슬프다 너무너무,2011-06-22 23:49:00
1476,10,너무 좋았기때문에그만큼 더 아쉬워지는영화,2011-06-21 23:25:00
1477,10,중화인민공화국시기 좀 지루하긴 한데.. 여전히 걸작.,2011-06-21 08:51:00
1478,9,우리나라에서 특히 사랑받았던 장국여 그립네요,2011-06-19 01:08:00
1479,10,사랑 그 이상.,2011-06-18 23:17:00
1480,10,와 진짜 미치겠다 너무 멋있어요,2011-06-15 03:09:00
1481,10,지금 3번쨰 보고있다...,2011-06-15 00:01:00
1482,8,지루했었음 안타깝네요,2011-06-11 23:37:00
1483,10,명작.,2011-05-31 08:34:00
1484,7,별로 재미없음.. 연기는 진짜잘하네,2011-05-29 16:31:00
1485,10,괜히 봤다 괜히 봤어...가슴이 먹먹하다 후유증 몇개월가겟다..,2011-05-14 19:45:00
1486,10,중국영화가 주는 동양미학 그리고 세계공통의 언어인 사랑과 고통...,2011-05-11 04:25:00
1487,10,중학생시절 뭘 안다고 미친듯이 울었던 기억이...,2011-05-11 04:21:00
1488,10,오래전 이영화를 보고 가슴뭉클함을 아직도 잊지못하는 1인,2011-04-27 19:31:00
1489,10,그립다... 그들...,2011-02-21 03:31:00
1490,8,나한텐 어렵다..,2011-01-24 22:42:00
1491,10,뒤늦게 벼루다 봤다. 역시 소문대로 명작은 다르다.,2011-01-24 22:10:00
1492,10,말보다 가슴으로 전할 수 밖에 없는,2011-01-23 02:12:00
1493,10,이런 영화가 다시 나올수 있을까?,2011-01-15 16:32:00
1494,10,영화가 중반을 넘어설때쯤...이미 별은 5개로..,2011-01-02 15:22:00
1495,10,몇번을 보고 또봐도 질리지않는 영화 ㅠㅠ!,2010-12-27 08:49:00
1496,10,내 생애 최고의 영화. 중화권영화에 대한 인식을 모조리 바꿔버렸다.,2010-12-23 07:09:00
1497,10,...........................치밀한,2010-12-17 03:08:00
1498,10,역사의 흐름을 속에서 경극 배우들의 일상 이야기 전개가 돋보이는 영화!,2010-12-16 19:37:00
1499,10,최고 이영화 아직 안본사람은 꼭 보시길...,2010-12-15 23:59:00
1500,10,중국영화 많이 봤지만 최고!!!,2010-12-15 00:47:00
1501,10,가급적 무삭제로 보세요 진짜 뭔가를 얻어갈 수 있는 작품,2010-12-08 01:30:00
1502,10,단순히 한가지 코드가 아니네요 정말 명작임..볼때마다 새로운 느낌이네요,2010-12-05 01:03:00
1503,9,좋습니다 dl,2010-11-27 13:31:00
1504,10,좀 어려운 내용이지만 장국영이란 완소배우를 알게 된 영화!,2010-11-26 19:56:00
1505,10,최고 중국영화싫어했는데 이거보고 생가바꼇을정도임,2010-11-15 23:48:00
1506,10,93년도 영화라고? 말도안돼,2010-10-31 22:48:00
1507,7,갈수록 조금씩 지루해지네요,2010-10-31 13:42:00
1508,10,10번을 봐도 10번 다 감동적인 영화. 여운이 너무 강해서 이틀은 계속 생각난다.,2010-10-09 22:43:00
1509,10,첸 최고의 영화이자 장 최고의 영화이다!!,2010-10-03 02:18:00
1510,10,명작이 왜 명작일까? 장국영은 이 영화에서 영원히 살아있을 것이다.,2010-09-25 15:06:00
1511,10,슬프다..,2010-09-20 21:41:00
1512,10,어떤말로도 표현할수 없는 감동.,2010-09-05 02:13:00
1513,10,공리가 예쁘다,2010-08-13 06:42:00
1514,10,진짜명작,2010-08-11 04:50:00
1515,10,사랑....하...마지막 장면 정말.......,2010-08-09 03:19:00
1516,10,시대극이 이렇게 훌륭할 수 있다니. +) 장국영은 없다. 우희로 분한 데이만 있을 뿐.,2010-07-31 21:50:00
1517,10,신들린 장국영의 연기...,2010-07-30 21:40:00
1518,10,경극을 통해 중국의 격변기를 사실적으로 그려낸 소름 돋는 영화다.,2010-07-09 09:17:00
1519,10,시대를타고흐르는사랑이 정말 긴 여운을 남긴다.,2010-07-08 22:08:00
1520,10,참 좋은 대륙 영화.. 우리나라도 제발 이런영화 만들어줘,2010-07-05 13:45:00
1521,10,그는 그의 영원한 우희로 남았다.,2010-07-01 23:02:00
1522,10,장국영...군더더기 없는 연기다. 진짜 손끝부터 눈꼬리까지 연기하는 사람.. 아깝다..,2010-06-20 08:59:00
1523,9,Very good!,2010-06-17 14:37:00
1524,10,마음이 아프다. 장국영의 연기는 정말 ...... 그립고 그립고 또 그리운 레슬리 ㅠ,2010-06-16 13:28:00
1525,10,드디어발견한제대로된영화,2010-06-14 12:00:00
1526,10,참 좋은 작품인듯. 마음아프네..,2010-06-13 16:30:00
1527,10,"170분,큰 맘먹고 봤다 중국의 OO맞은 근현대사 속에서도 예술은 장국영은죽지않는다",2010-06-10 11:50:00
1528,10,"15년만에 다시봐도 가슴을 울리는 유일한영화,",2010-06-06 16:35:00
1529,10,10점 줄만 하니까 준거야 니들이 그 시대 살아봤냐? 이런게 진정한 영화의 백미다,2010-05-28 09:08:00
1530,10,"장국영,장국영,장국영...그의 자살 후 7년이 지났건만 이제와서 너무 아까워 미치겠다",2010-05-25 00:59:00
1531,10,10점만점에 10점이다,2010-05-23 21:18:00
1532,10,너무 애상적이고 가슴에 와닿는 영화,2010-05-16 22:55:00
1533,10,훌쩍 떠나버린 장국영에 대한 원망도 사라지게 만들어 주는 영화.내 인생 최고의영화.,2010-05-07 15:12:00
1534,10,이 때의 첸 카이거 감독은 정말 최고.. 무너지는 경극과 함께 비극을 맞는 데이.,2010-05-05 14:02:00
1535,10,예술인의 혼과 중국의 근대사가 녹아있는 영화. 장국영이 너무 아름다운...,2010-05-05 13:59:00
1536,10,아 슬프다,2010-05-04 06:11:00
1537,10,영화가 남겨지는 것의 역사적 가치를 다시 생각하게 한다,2010-05-03 20:53:00
1538,10,명작이다. 아직까지도 여운이 가시지 않는 영화...,2010-05-03 16:06:00
1539,10,"이건뭐,,,말이필요한영화임???그냥 쵝오!!!닥보삼",2010-04-22 01:27:00
1540,10,이 영화가 너무 뇌리에 꽂혀서 장국영의 다른 영화를 보지 못할 것 같다 최고의영화!,2010-04-19 01:08:00
1541,10,최고 말이필요없다 눈으로 슬픈 영화가 아니라 가슴으로 슬픈 영화 ㅜㅜ,2010-04-06 15:40:00
1542,10,감동적인 영화..첸 카이거 감독의 두려움 없는 명작이네요..,2010-04-05 22:16:00
1543,10,"장국영이란 배우가 아쉽고,. 우희가 안타까운 영화. 아끼고 싶은 영화다",2010-04-03 23:58:00
1544,10,이 영화에 평점을 내리라는 자체가 민망하기 그지 없음 ㅠㅠ,2010-04-03 15:34:00
1545,10,내인생의 최고의 영화ㅠㅠ....진짜 후유증쩔고 장국영의 연기가 인상깊다,2010-03-25 19:02:00
1546,10,내가 본지 13년이지났어도 명작이다. 보고싶다 장국영.,2010-03-23 12:37:00
1547,10,이 영화를 폄하하는 이들은 중화권 영화에 대한 편견이 있는 이들 뿐일듯,2010-03-22 23:01:00
1548,10,최고다 이런 영화를 지금에서야 보다니.......,2010-03-18 23:49:00
1549,10,어제 봤는데 오늘 하루 내내 후유증에 시달리고 있다.. 최고의 영화다 정말.,2010-03-17 20:39:00
1550,10,너무 슬프고도 아름다운 영화! 이영음에서 추천해준게 생각나서 봤어요ㅎㅎ,2010-03-14 22:11:00
1551,10,Good,2010-03-14 21:44:00
1552,10,후유증이 있었던 영화. 첸 카이거 감독의 전성기 작품,2010-03-03 01:26:00
1553,10,이제장국영을 볼수없다는게너무슬프다..최고의 영화,2010-02-27 16:12:00
1554,10,어둡지만 아름다운 이야기,2010-02-24 11:50:00
1555,10,진짜 .............재밌었다 ㅋㅋㅋ 쵝오!!,2010-02-16 07:12:00
1556,10,이래서 장국영에 환호하는 구나.,2010-02-13 15:09:00
1557,10,여운이남는.....,2010-02-02 17:45:00
1558,10,최고다... 그냥 슬프다,2010-01-31 23:16:00
1559,10,내 인생 최고의 영화.,2010-01-24 02:12:00
1560,10,재밋다~~~~~~~~`,2010-01-05 02:42:00
1561,10,이만큼 슬픈 영화가 또 있을까,2009-12-27 03:06:00
1562,10,아리다,2009-12-24 21:43:00
1563,10,내 인생 최고의 영화!!!,2009-12-24 11:28:00
1564,10,첸카이거가 담으려했던 예술의 순수.그 투영인듯한 장국영.죽은 그의 삶과도 닮은영화,2009-12-22 03:20:00
1565,10,예상을 뛰어넘는 영화. 무극을 보건데 솔찍히 감독보다는 원작의 공로가 큰듯...,2009-12-13 19:51:00
1566,10,가슴이 처절히 아리는 영화,2009-12-02 13:13:00
1567,10,최고,2009-11-30 14:12:00
1568,10,소름끼치도록 처절한 영화네요...,2009-11-28 17:27:00
1569,10,이런 영화는 국내에서는 나오기 힘들듯..,2009-11-23 21:14:00
1570,10,여운이남네요.,2009-11-23 18:28:00
1571,10,연기가......,2009-11-22 21:28:00
1572,10,"정말 별 5개로 부족합니다 아, 더 이상 스크린에서 장국영을 볼 수 없다는 사실이....",2009-11-21 21:26:00
1573,10,.....아...............,2009-11-14 23:10:00
1574,10,아..,2009-11-14 19:37:00
1575,10,와 존나.............,2009-11-10 19:22:00
1576,10,"중국영화의 선입견을 깨트려준 영화. ""최고다""라고 말할 수밖에 없음ㅠㅠ",2009-11-08 09:36:00
1577,10,난 진짜 영화보고 안우는데 조낸 울었다. ㅠㅠ,2009-11-06 03:55:00
1578,10,정말 우희가 있었다면 데이 같은 사람이 아니였을까 했을정도로...최고!!,2009-10-12 23:24:00
1579,10,장국영은 이 영화 하나로 영원히 산다.,2009-10-06 01:59:00
1580,10,여기 나오는 인물 하나하나가 인간같아서(?) 그래서 처절했던 게 아닐까,2009-10-03 19:02:00
1581,10,우희..... ㅠ,2009-09-23 19:41:00
1582,10,아름다운 역사극이다,2009-09-22 13:34:00
1583,10,우희가 죽어야 끝이나는 완벽한 패왕별희,2009-09-20 00:04:00
1584,10,선배님이 첸카이거의 영화를 보라는 이유는 당연했다.,2009-09-09 16:10:00
1585,10,아... 레슬리....,2009-09-09 12:32:00
1586,10,티비에서 손가락 잘리는 모습보고 충격이었지만 진짜 연기쩔더라..영화 구성도 탄탄..,2009-09-08 14:44:00
1587,8,연기는 정말 좋다,2009-08-30 00:34:00
1588,9,뭔가아쉽네,2009-08-19 00:03:00
1589,10,굿!!>.<,2009-08-02 15:25:00
1590,10,최고....영화도 걸작이고 장국영의 연기는 두말할 것도 없다,2009-07-28 01:19:00
1591,10,왜 장국영장국영 하는지 알겠음 그표정을 잊을수가없다,2009-07-23 00:16:00
1592,10,영화 끝에서 느껴지는 찡함과 여운..,2009-07-19 23:19:00
1593,10,",,,그저 최고",2009-07-18 21:29:00
1594,10,가슴이 저리는 영화.,2009-07-14 00:18:00
1595,10,"보고있어도 보고싶다 . 데이, 장국영",2009-07-04 16:15:00
1596,10,최고!,2009-06-23 01:38:00
1597,10,만점짜리 영화!! 정말 최고..ㅠㅠ,2009-06-12 13:12:00
1598,10,"가장 우울한 시기에 이 영화를 보았고, 가장 많이 울어본 영화.",2009-06-10 01:26:00
1599,10,정말....최고다....장국영보고싶다..,2009-06-08 17:06:00
1600,10,먹먹하다. 사람 사는거란,2009-06-05 17:25:00
1601,10,내 생에 최고의 영화.,2009-06-05 12:31:00
1602,10,장국영의 위대함을 이제 알았다..ㅠ,2009-06-01 14:51:00
1603,10,내 모든것을 들었다 놨다 한 영화,2009-05-31 16:52:00
1604,10,내 생애 이런 영화를 보게 된 데에 감사하는 바다..,2009-05-30 01:41:00
1605,10,패왕별희 보니 왕의남자 완전 껌,2009-05-19 02:53:00
1606,10,머릿 속에서 영상이 계속 떠나지 않는다,2009-05-17 22:10:00
1607,10,배우 장국영을 너무 그리워하게 만드는영화...,2009-05-17 07:17:00
1608,10,ㅜㅜ말로어찌표현함..ㅜㅜ,2009-05-07 00:14:00
1609,10,별다섯개론 모자라다..,2009-05-03 11:19:00
1610,10,여운이 남는 최고의 수작 흉내낼 수 없는 그의 눈빛.. 아직도 묘하다,2009-05-03 10:32:00
1611,10,장국영이 그립다..,2009-05-03 03:33:00
1612,10,굿,2009-05-02 12:58:00
1613,10,어려웠지만 새벽에 감명깊게 봤다 느낌좋은영화,2009-04-29 02:33:00
1614,10,장국영님은 여자보다 이쁘시네 ㄷㄷ... 아 왜 이제야 이영화를 봤지? ㅠㅠ,2009-04-29 00:24:00
1615,10,말이 필요없다... 정말 최고다. 특히 장국영씨... 당신은 정말 최고의 배우였습니다.,2009-04-28 21:37:00
1616,10,내 삶에서 이 영화를 보게 된것이 너무 감사하다,2009-04-18 15:55:00
1617,10,죽은 장국영을 원망했다. 왜 죽어 왜 ㅠㅜ 이제 당신연기 못보잖아,2009-04-16 23:41:00
1618,10,"정말...인생 그자체를 보여준 데이, 장국영...감동입니다.",2009-04-13 21:33:00
1619,10,최고의 배우 장국영. 영화 또한 감동 그 자체입니다.,2009-04-11 02:38:00
1620,10,최고의 영화. 최고의 배우. 장국영.,2009-04-07 15:10:00
1621,10,진짜 이건 말로 설명할수 없는 최고의 영화예요,2009-04-06 21:20:00
1622,10,최고의 영화다!,2009-04-05 14:07:00
1623,10,당시 그래픽으로 괜찮은듯. 헐리우드 영화에만 눈이 녹아있는 나도 만족했다.,2009-04-05 14:06:00
1624,10,중국영화는 다 하찮은 줄 알았다!...하지만 이 영화를 보고 그런 생각은 싹 사라졌다,2009-04-04 00:44:00
1625,10,장국영.................................중국의 무형문화제 1호,2009-04-02 21:47:00
1626,10,"장국영, 당신의 눈빛이 그리워요.",2009-04-02 17:25:00
1627,10,내 생의 최고의영화.. 장국영이 죽은 후에 알았다는 사실이 슬프다..,2009-04-01 02:05:00
1628,10,"패왕별희를 뛰어넘는 영화가 나올까? 라는 물음에, 감히 ""아니요"" 라고 말할 것이다.",2009-03-31 20:44:00
1629,10,중학교때 숨죽여 봤던 생각난다..지금도 앞으로도 내 생애 최고의 영화라 자신한다..!,2009-03-25 08:28:00
1630,10,"어린 나에게 굉장한 충격을 준.. 장국영 보면 오묘한 기분이 들었었는데, 슬푸다",2009-03-24 03:59:00
1631,10,봐도봐도 눈물나는 영화ㅠ ㅠㅠㅠ,2009-03-23 08:19:00
1632,10,감동 !!!,2009-03-21 13:10:00
1633,7,기이이이잉~ 하는 경극의 재미를 모르겠어서 극찬하기는 힘들다 내겐 -_-,2009-03-16 02:56:00
1634,10,"실제같은 배경, 뚜렷한 케릭터,열연... 명작이라는 말로도 아깝다...",2009-03-14 21:26:00
1635,10,점수를 안줄 수 없는 영화 ! 최고 !,2009-03-13 21:30:00
1636,10,명작은 이런 것을 보고 명작이라고 하는 것이지.,2009-03-12 12:54:00
1637,10,진짜.. 말로 표현할수없다.,2009-03-10 23:10:00
1638,10,말로 표현할수없음 그냥 10점 주고가셈,2009-03-05 12:17:00
1639,10,"别提多好了。 정말 말이 필요없다... 아니, 말로 이 느낌을 다 표현할 수 없다.",2009-02-28 03:34:00
1640,10,어린 장국영(?)의 표정이 지금도 가슴이 아파오게 하네요,2009-02-24 12:20:00
1641,10,장국영 그를 다시 볼 수 없음이 안타깝네요.,2009-02-24 01:25:00
1642,10,"두말이필요없지,완벽한장국영의영화다",2009-02-21 02:27:00
1643,10,그의 아픔이 내게도 전해지는 것 같다...,2009-02-19 21:08:00
1644,10,"최고최고!!! 아무것도가지지못한 도즈가 안쓰러울뿐,,",2009-02-16 00:54:00
1645,10,도저히 저항할 수 없는 격정의 감동,2009-02-15 17:48:00
1646,10,오우 굉장히 잼게본영화.......,2009-02-05 17:01:00
1647,10,"외로운 사랑의 결정판, 그의 웃음이 눈물처럼 느껴진다.",2009-02-02 03:40:00
1648,9,3시간동안 지루하지 않았다.,2009-02-01 16:18:00
